,DateTime,Country,Mining_GDP_BUSD,Base_Date,Base_Mining_GDP,OilEquivalentMUSD,OilShare,LastUpdate,Orig_Fcst,Mining_GDP_BUSD_forecasted,Mining_GDP_BUSD_part_fcst,Mining_GDP_BUSD_full_fcst,Region 2,Regional 3,Fin Region,Sales Area
1959,2016-12-31,Indonesia,14.7872654343855,2019-12-31,14.391230965766676,2437.303750909091,16.48245080690523,2019-02-06T10:24:00,Original,,,,Asia,South-eastern Asia,Asia/Pacific,APAC
1960,2017-03-31,Indonesia,14.483897629081786,2019-12-31,14.391230965766676,3818.083417307692,26.36088375577494,2019-02-06T10:24:00,Original,,,,Asia,South-eastern Asia,Asia/Pacific,APAC
1961,2017-06-30,Indonesia,14.646343465263442,2019-12-31,14.391230965766676,3539.8076421580267,24.16854179716149,2019-02-06T10:24:00,Original,,,,Asia,South-eastern Asia,Asia/Pacific,APAC
1962,2017-09-30,Indonesia,14.663232403899306,2019-12-31,14.391230965766676,2346.8897168403846,16.005268498754,2019-02-06T10:24:00,Original,,,,Asia,South-eastern Asia,Asia/Pacific,APAC
1963,2017-12-31,Indonesia,14.478734427380106,2019-12-31,14.391230965766676,2603.806237534616,17.983659073203732,2019-02-06T10:24:00,Original,,,,Asia,South-eastern Asia,Asia/Pacific,APAC
1964,2018-03-31,Indonesia,14.388752340028194,2019-12-31,14.391230965766676,2886.6847502923074,20.06209212637439,2019-02-06T10:24:00,Original,,,,Asia,South-eastern Asia,Asia/Pacific,APAC
1965,2018-06-30,Indonesia,14.342987470319072,2019-12-31,14.391230965766676,3232.657631314815,22.538244825245616,2019-02-06T10:24:00,Original,,,,Asia,South-eastern Asia,Asia/Pacific,APAC
1966,2018-09-30,Indonesia,13.746552434502314,2019-12-31,14.391230965766676,4886.429922015385,35.54658482770553,2019-02-06T10:24:00,Original,,,,Asia,South-eastern Asia,Asia/Pacific,APAC
1967,2018-12-31,Indonesia,13.55426381059752,2019-12-31,14.391230965766676,4103.0846177779495,30.271541672148334,2019-02-06T10:24:00,Original,,,,Asia,South-eastern Asia,Asia/Pacific,APAC
1968,2019-03-31,Indonesia,14.145687877404024,2019-12-31,14.391230965766676,2350.631997364,16.617304281956073,2020-02-05T10:33:00,Original,,,,Asia,South-eastern Asia,Asia/Pacific,APAC
1969,2019-06-30,Indonesia,13.94457906785884,2019-12-31,14.391230965766676,4105.216831095556,29.43951775896741,2020-02-05T10:33:00,Original,,,,Asia,South-eastern Asia,Asia/Pacific,APAC
1970,2019-09-30,Indonesia,14.55044148428024,2019-12-31,14.391230965766676,2577.025715361254,17.710979547564776,2020-02-05T10:33:00,Original,,,,Asia,South-eastern Asia,Asia/Pacific,APAC
1971,2019-12-31,Indonesia,14.391230965766676,2019-12-31,14.391230965766676,2570.9731089917377,17.86485892073772,2020-02-05T10:32:00,Original,,,,Asia,South-eastern Asia,Asia/Pacific,APAC
1972,2020-03-31,Indonesia,14.100881211482111,2019-12-31,14.391230965766676,1995.6552845425451,14.152699073285696,2020-11-05T11:45:00,Original,,14.100881211482111,,Asia,South-eastern Asia,Asia/Pacific,APAC
1973,2020-06-30,Indonesia,13.010603094705443,2019-12-31,14.391230965766676,1174.6285311688312,9.028240448337376,2020-08-08T10:20:00,Original,,13.010603094705443,,Asia,South-eastern Asia,Asia/Pacific,APAC
1974,2020-09-30,Indonesia,13.432644960919305,2019-12-31,14.391230965766676,2603.347739285714,19.380752985430995,2020-11-05T11:45:00,Original,,13.432644960919305,,Asia,South-eastern Asia,Asia/Pacific,APAC
1975,2020-12-31,Indonesia,13.956983639865394,2019-12-31,14.391230965766676,1895.8753474025973,13.583704017445436,2021-02-06T10:14:00,Original,,13.956983639865394,,Asia,South-eastern Asia,Asia/Pacific,APAC
1976,2021-03-31,Indonesia,13.906282886743687,2019-12-31,14.391230965766676,1306.7888260869563,9.397110908283528,2021-05-08T10:16:00,Original,,13.906282886743687,,Asia,South-eastern Asia,Asia/Pacific,APAC
1977,2021-06-30,Indonesia,14.13723652068262,2019-12-31,14.391230965766676,3923.945491948052,27.756099901189057,2021-08-07T10:15:00,Original,,14.13723652068262,,Asia,South-eastern Asia,Asia/Pacific,APAC
1978,2021-09-30,Indonesia,14.7428707873697,2019-12-31,14.391230965766676,2766.2088792409086,18.763027358353675,2021-11-06T10:11:00,Original,,14.7428707873697,,Asia,South-eastern Asia,Asia/Pacific,APAC
1979,2021-12-31,Indonesia,14.605522992398091,2019-12-31,14.391230965766676,0.0,0.0,Forecast,Forecast,14.605522992398091,14.605522992398091,,Asia,South-eastern Asia,Asia/Pacific,APAC
1980,2022-03-31,Indonesia,14.468175197426488,2019-12-31,14.391230965766676,5510.867466666667,38.089582075609,Forecast,Forecast,14.468175197426488,14.468175197426488,14.468175197426488,Asia,South-eastern Asia,Asia/Pacific,APAC
1981,2022-06-30,Indonesia,14.57969950332846,2019-12-31,14.391230965766676,5682.5496,38.9757662611819,Forecast,Forecast,14.57969950332846,14.57969950332846,14.57969950332846,Asia,South-eastern Asia,Asia/Pacific,APAC
1982,2022-09-30,Indonesia,15.292679473587883,2019-12-31,14.391230965766676,5692.9278,37.22649003290956,Forecast,Forecast,15.292679473587883,15.292679473587883,15.292679473587883,Asia,South-eastern Asia,Asia/Pacific,APAC
1983,2022-12-31,Indonesia,15.318749294254058,2019-12-31,14.391230965766676,5639.37,36.81351454792255,Forecast,Forecast,15.318749294254058,15.318749294254058,15.318749294254058,Asia,South-eastern Asia,Asia/Pacific,APAC
1984,2007-03-31,Iran,,2019-12-31,9.808340714285714,6262.334724210527,,,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1985,2007-06-30,Iran,,2019-12-31,9.808340714285714,14887.555567272728,,,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1986,2007-09-30,Iran,,2019-12-31,9.808340714285714,17492.82119890269,,,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1987,2007-12-31,Iran,,2019-12-31,9.808340714285714,32505.567585667697,,,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1988,2008-03-31,Iran,,2019-12-31,9.808340714285714,34998.619735857144,,,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1989,2008-06-30,Iran,,2019-12-31,9.808340714285714,28873.797183116883,,,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1990,2008-09-30,Iran,3.5525842858169794,2019-12-31,9.808340714285714,28375.8719538961,798.7388805152744,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1991,2008-12-31,Iran,3.2506270250487086,2019-12-31,9.808340714285714,14133.165860533598,434.78275888393625,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1992,2009-03-31,Iran,3.802272029474977,2019-12-31,9.808340714285714,5450.114058181817,143.33835180473335,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1993,2009-06-30,Iran,2.915059600465864,2019-12-31,9.808340714285714,13400.434366233763,459.6967541964563,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1994,2009-09-30,Iran,3.488294651866801,2019-12-31,9.808340714285714,23555.54009116883,675.2738068890715,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1995,2009-12-31,Iran,3.4971952699906765,2019-12-31,9.808340714285714,17447.61689045455,498.9031364697306,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1996,2010-03-31,Iran,3.9246087356844006,2019-12-31,9.808340714285714,9449.9625,240.7873787283932,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1997,2010-06-30,Iran,3.168196027024302,2019-12-31,9.808340714285714,17940.22453766234,566.2599278780273,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1998,2010-09-30,Iran,3.705517290688529,2019-12-31,9.808340714285714,17097.32173155844,461.4017528543648,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
1999,2010-12-31,Iran,3.675730769752684,2019-12-31,9.808340714285714,19466.41483857143,529.5930539515874,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2000,2011-03-31,Iran,4.137413064425343,2019-12-31,9.808340714285714,31015.605550141878,749.6376375088795,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2001,2011-06-30,Iran,12.283044293216705,2019-12-31,9.808340714285714,22054.83432060606,179.55511511739658,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2002,2011-09-30,Iran,13.197882324926407,2019-12-31,9.808340714285714,18878.736209565217,143.04367734746026,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2003,2011-12-31,Iran,13.02844634983986,2019-12-31,9.808340714285714,19892.114262380957,152.6821673762003,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2004,2012-03-31,Iran,12.802460316352963,2019-12-31,9.808340714285714,22703.452931578948,177.33663975961832,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2005,2012-06-30,Iran,9.730398203611616,2019-12-31,9.808340714285714,22691.314403636366,233.2002650745996,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2006,2012-09-30,Iran,10.853043464367314,2019-12-31,9.808340714285714,21162.19857180124,194.9886097966982,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2007,2012-12-31,Iran,10.490366168173686,2019-12-31,9.808340714285714,30129.31438736025,287.2093681416804,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2008,2013-03-31,Iran,11.83221859706362,2019-12-31,9.808340714285714,20769.52015458647,175.53360753274794,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2009,2013-06-30,Iran,9.040864600326264,2019-12-31,9.808340714285714,21163.843927272726,234.09092894178477,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2010,2013-09-30,Iran,5.226140666013064,2019-12-31,9.808340714285714,23286.000008181814,445.56780033910417,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2011,2013-12-31,Iran,5.142344542099056,2019-12-31,9.808340714285714,19746.6263826087,384.0004538970141,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2012,2014-03-31,Iran,5.8654659954674,2019-12-31,9.808340714285714,29028.52275914787,494.9056525360468,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2013,2014-06-30,Iran,4.618981741971784,2019-12-31,9.808340714285714,19727.029285714285,427.0861065861903,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2014,2014-09-30,Iran,16.497310221159594,2019-12-31,9.808340714285714,17895.524805194807,108.47540941699604,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2015,2014-12-31,Iran,15.403912843594094,2019-12-31,9.808340714285714,13475.510783596836,87.48108951551744,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2016,2015-03-31,Iran,14.801869675991457,2019-12-31,9.808340714285714,4480.099990909091,30.267122255344447,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2017,2015-06-30,Iran,13.032113603571574,2019-12-31,9.808340714285714,10678.81305844156,81.94229564968595,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2018,2015-09-30,Iran,13.783506857404287,2019-12-31,9.808340714285714,13534.403071428573,98.19274014550297,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2019,2015-12-31,Iran,12.298891748216096,2019-12-31,9.808340714285714,8138.691172727274,66.17418332759746,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2020,2016-03-31,Iran,13.083072205309891,2019-12-31,9.808340714285714,7003.105753896104,53.527991315784575,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2021,2016-06-30,Iran,11.651073390791485,2019-12-31,9.808340714285714,10513.307590909091,90.2346697019209,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2022,2016-09-30,Iran,13.592795910197358,2019-12-31,9.808340714285714,10076.964056916995,74.13459396795054,2017-06-28T14:50:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2023,2016-12-31,Iran,12.03209512330275,2019-12-31,9.808340714285714,11651.58329090909,96.83752639507712,2017-09-25T09:38:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2024,2017-03-31,Iran,12.966920630782372,2019-12-31,9.808340714285714,18231.813004230768,140.60248784857978,2017-09-25T09:38:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2025,2017-06-30,Iran,11.371683259049444,2019-12-31,9.808340714285714,17077.65345754599,150.17700606421488,2018-03-16T17:03:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2026,2017-09-30,Iran,13.454204224728162,2019-12-31,9.808340714285714,11375.174907660714,84.54736317108747,2018-04-23T15:48:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2027,2017-12-31,Iran,11.45230585839521,2019-12-31,9.808340714285714,12705.874956576925,110.94599737102529,2018-07-23T14:12:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2028,2018-03-31,Iran,11.96065314105891,2019-12-31,9.808340714285714,14170.138041134614,118.47294519804204,2018-07-23T14:12:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2029,2018-06-30,Iran,8.966436064284135,2019-12-31,9.808340714285714,15819.105564703705,176.42578892315643,2020-08-04T11:24:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2030,2018-09-30,Iran,10.330602239913436,2019-12-31,9.808340714285714,24260.031934415387,234.83656974696052,2020-08-04T11:24:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2031,2018-12-31,Iran,8.833333333333334,2019-12-31,9.808340714285714,16464.856944906325,186.39460692346785,2020-08-04T11:25:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2032,2019-03-31,Iran,9.595238095238097,2019-12-31,9.808340714285714,8590.574077328001,89.52955614088735,2020-08-04T11:25:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2033,2019-06-30,Iran,10.52120761904762,2019-12-31,9.808340714285714,13158.440871126666,125.0658797693964,2020-08-08T10:22:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2034,2019-09-30,Iran,9.456727142857142,2019-12-31,9.808340714285714,7654.368663206267,80.94099097474508,2020-08-08T10:22:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2035,2019-12-31,Iran,9.808340714285714,2019-12-31,9.808340714285714,7471.416582389458,76.17411344109858,2020-08-08T10:22:00,Original,,,,Asia,Southern Asia,Asia/Pacific,EMEA
2036,2020-03-31,Iran,9.138904761904762,2019-12-31,9.808340714285714,5655.929451926182,61.88848225558436,2021-07-21T13:53:00,Original,,9.138904761904762,,Asia,Southern Asia,Asia/Pacific,EMEA
2037,2020-06-30,Iran,11.36008119047619,2019-12-31,9.808340714285714,3226.3161285714286,28.40046716634592,2021-07-21T13:53:00,Original,,11.36008119047619,,Asia,Southern Asia,Asia/Pacific,EMEA
2038,2020-09-30,Iran,10.129879761904762,2019-12-31,9.808340714285714,7320.431877705627,72.26573315544603,2021-07-21T13:54:00,Original,,10.129879761904762,,Asia,Southern Asia,Asia/Pacific,EMEA
2039,2020-12-31,Iran,10.785714285714286,2019-12-31,9.808340714285714,5441.729113636364,50.453117609873566,2021-10-01T10:26:00,Original,,10.785714285714286,,Asia,Southern Asia,Asia/Pacific,EMEA
2040,2021-03-31,Iran,19.428571428571427,2019-12-31,9.808340714285714,4500.302347826087,23.16332090792839,2021-12-04T10:12:00,Original,,19.428571428571427,,Asia,Southern Asia,Asia/Pacific,EMEA
2041,2021-06-30,Iran,17.186964285714286,2019-12-31,9.808340714285714,14682.060403290045,85.42555950671111,Forecast,Forecast,17.186964285714286,17.186964285714286,,Asia,Southern Asia,Asia/Pacific,EMEA
2042,2021-09-30,Iran,14.94535714285714,2019-12-31,9.808340714285714,10497.906647272728,70.2419256156084,Forecast,Forecast,14.94535714285714,14.94535714285714,,Asia,Southern Asia,Asia/Pacific,EMEA
2043,2021-12-31,Iran,12.70375,2019-12-31,9.808340714285714,11251.576912727272,88.56894155448015,Forecast,Forecast,12.70375,12.70375,,Asia,Southern Asia,Asia/Pacific,EMEA
2044,2022-03-31,Iran,10.462142857142856,2019-12-31,9.808340714285714,26017.740900952384,248.68462662206144,Forecast,Forecast,10.462142857142856,10.462142857142856,10.462142857142856,Asia,Southern Asia,Asia/Pacific,EMEA
2045,2022-06-30,Iran,18.845714285714287,2019-12-31,9.808340714285714,19888.9236,105.53552546998182,Forecast,Forecast,18.845714285714287,18.845714285714287,18.845714285714287,Asia,Southern Asia,Asia/Pacific,EMEA
2046,2022-09-30,Iran,19.234285714285715,2019-12-31,9.808340714285714,19983.3384,103.89436185383244,Forecast,Forecast,19.234285714285715,19.234285714285715,19.234285714285715,Asia,Southern Asia,Asia/Pacific,EMEA
2047,2022-12-31,Iran,19.428571428571427,2019-12-31,9.808340714285714,19549.816,100.62405294117649,Forecast,Forecast,19.428571428571427,19.428571428571427,19.428571428571427,Asia,Southern Asia,Asia/Pacific,EMEA
2048,2007-03-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2049,2007-06-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2050,2007-09-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2051,2007-12-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2052,2008-03-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2053,2008-06-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2054,2008-09-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2055,2008-12-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2056,2009-03-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2057,2009-06-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2058,2009-09-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2059,2009-12-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2060,2010-03-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2061,2010-06-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2062,2010-09-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2063,2010-12-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2064,2011-03-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2065,2011-06-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2066,2011-09-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2067,2011-12-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2068,2012-03-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2069,2012-06-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2070,2012-09-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2071,2012-12-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2072,2013-03-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2073,2013-06-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2074,2013-09-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2075,2013-12-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2076,2014-03-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2077,2014-06-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2078,2014-09-30,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2079,2014-12-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2080,2015-03-31,Jamaica,,2019-12-31,3.24,0.0,,,Original,,,,Americas,Caribbean,Latin A,Latin America
2081,2015-06-30,Jamaica,4.367,2019-12-31,3.24,0.0,0.0,2018-07-09T10:24:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2082,2015-09-30,Jamaica,4.037,2019-12-31,3.24,0.0,0.0,2018-07-09T10:24:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2083,2015-12-31,Jamaica,4.28,2019-12-31,3.24,0.0,0.0,2018-07-09T10:24:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2084,2016-03-31,Jamaica,4.281,2019-12-31,3.24,0.0,0.0,2020-11-23T14:53:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2085,2016-06-30,Jamaica,4.285,2019-12-31,3.24,0.0,0.0,2017-07-07T16:02:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2086,2016-09-30,Jamaica,4.115,2019-12-31,3.24,0.0,0.0,2018-07-09T10:24:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2087,2016-12-31,Jamaica,3.775,2019-12-31,3.24,0.0,0.0,2019-10-03T10:34:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2088,2017-03-31,Jamaica,3.852,2019-12-31,3.24,0.0,0.0,2020-11-23T14:53:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2089,2017-06-30,Jamaica,3.816,2019-12-31,3.24,0.0,0.0,2019-10-03T10:34:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2090,2017-09-30,Jamaica,3.79,2019-12-31,3.24,0.0,0.0,2020-11-23T14:53:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2091,2017-12-31,Jamaica,4.33,2019-12-31,3.24,0.0,0.0,2019-10-03T10:34:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2092,2018-03-31,Jamaica,4.852,2019-12-31,3.24,0.0,0.0,2020-11-23T14:53:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2093,2018-06-30,Jamaica,5.03,2019-12-31,3.24,0.0,0.0,2020-11-23T14:53:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2094,2018-09-30,Jamaica,5.807,2019-12-31,3.24,0.0,0.0,2020-11-23T14:53:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2095,2018-12-31,Jamaica,5.4270000000000005,2019-12-31,3.24,0.0,0.0,2020-11-23T14:53:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2096,2019-03-31,Jamaica,5.4030000000000005,2019-12-31,3.24,0.0,0.0,2020-11-23T14:53:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2097,2019-06-30,Jamaica,5.2780000000000005,2019-12-31,3.24,0.0,0.0,2020-11-23T14:53:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2098,2019-09-30,Jamaica,4.798,2019-12-31,3.24,0.0,0.0,2020-11-23T14:53:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2099,2019-12-31,Jamaica,3.24,2019-12-31,3.24,0.0,0.0,2020-11-23T14:53:00,Original,,,,Americas,Caribbean,Latin A,Latin America
2100,2020-03-31,Jamaica,3.471,2019-12-31,3.24,0.0,0.0,2020-11-23T14:53:00,Original,,3.471,,Americas,Caribbean,Latin A,Latin America
2101,2020-06-30,Jamaica,3.95,2019-12-31,3.24,0.0,0.0,2020-11-07T10:18:00,Original,,3.95,,Americas,Caribbean,Latin A,Latin America
2102,2020-09-30,Jamaica,3.833,2019-12-31,3.24,0.0,0.0,2021-04-19T15:40:00,Original,,3.833,,Americas,Caribbean,Latin A,Latin America
2103,2020-12-31,Jamaica,3.443,2019-12-31,3.24,0.0,0.0,2021-04-19T15:40:00,Original,,3.443,,Americas,Caribbean,Latin A,Latin America
2104,2021-03-31,Jamaica,3.72,2019-12-31,3.24,0.0,0.0,2021-10-06T17:10:00,Original,,3.72,,Americas,Caribbean,Latin A,Latin America
2105,2021-06-30,Jamaica,3.585,2019-12-31,3.24,0.0,0.0,2021-10-06T17:10:00,Original,,3.585,,Americas,Caribbean,Latin A,Latin America
2106,2021-09-30,Jamaica,3.6353333333333335,2019-12-31,3.24,0.0,0.0,Forecast,Forecast,3.6353333333333335,3.6353333333333335,,Americas,Caribbean,Latin A,Latin America
2107,2021-12-31,Jamaica,3.685666666666666,2019-12-31,3.24,0.0,0.0,Forecast,Forecast,3.685666666666666,3.685666666666666,,Americas,Caribbean,Latin A,Latin America
2108,2022-03-31,Jamaica,3.736,2019-12-31,3.24,0.0,0.0,Forecast,Forecast,3.736,3.736,3.736,Americas,Caribbean,Latin A,Latin America
2109,2022-06-30,Jamaica,3.902,2019-12-31,3.24,0.0,0.0,Forecast,Forecast,3.902,3.902,3.902,Americas,Caribbean,Latin A,Latin America
2110,2022-09-30,Jamaica,3.65,2019-12-31,3.24,0.0,0.0,Forecast,Forecast,3.65,3.65,3.65,Americas,Caribbean,Latin A,Latin America
2111,2022-12-31,Jamaica,3.7,2019-12-31,3.24,0.0,0.0,Forecast,Forecast,3.7,3.7,3.7,Americas,Caribbean,Latin A,Latin America
2112,2007-03-31,Japan,1.6225365581717603,2019-12-31,0.8737812701399759,9.977166315789477,0.6149116496352806,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2113,2007-06-30,Japan,1.6225365581717603,2019-12-31,0.8737812701399759,21.422149090909087,1.320287606650115,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2114,2007-09-30,Japan,1.6225365581717603,2019-12-31,0.8737812701399759,22.708921635610764,1.3995938348038637,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2115,2007-12-31,Japan,1.6225365581717603,2019-12-31,0.8737812701399759,50.03019866459627,3.083455864992604,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2116,2008-03-31,Japan,1.6094655914526543,2019-12-31,0.8737812701399759,53.48364885714286,3.323068796324509,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
2117,2008-06-30,Japan,1.6094655914526543,2019-12-31,0.8737812701399759,44.36611948051949,2.756574587001639,2021-04-20T11:42:00,Original,,,,Asia,Eastern Asia,Asia/Pacific,APAC
