Campaign,Ad Group,Keyword,Criterion Type
SEM_Instructors,Aaren Stubberfield,+aaren +stubberfield +data camp,Broad
SEM_Instructors,Aaren Stubberfield,aaren stubberfield datacamp,Exact
SEM_Instructors,Aaren Stubberfield,aaren stubberfield datacamp,Phrase
SEM_Instructors,Aaren Stubberfield,+aaren +stubberfield +datacamp,Broad
SEM_Instructors,James Chapman,james chapman course,Exact
SEM_Instructors,James Chapman,james chapman course,Phrase
SEM_Instructors,James Chapman,+james +chapman +course,Broad
SEM_Instructors,James Chapman,james chapman courses,Exact
SEM_Instructors,James Chapman,james chapman courses,Phrase
SEM_Instructors,James Chapman,+james +chapman +courses,Broad
SEM_Instructors,James Chapman,james chapman learn,Exact
SEM_Instructors,James Chapman,james chapman learn,Phrase
SEM_Instructors,James Chapman,+james +chapman +learn,Broad
SEM_Instructors,James Chapman,james chapman data science,Exact
SEM_Instructors,James Chapman,james chapman data science,Phrase
SEM_Instructors,James Chapman,+james +chapman +data science,Broad
SEM_Instructors,James Chapman,james chapman data camp,Exact
SEM_Instructors,James Chapman,james chapman data camp,Phrase
SEM_Instructors,James Chapman,+james +chapman +data camp,Broad
SEM_Instructors,James Chapman,james chapman datacamp,Exact
SEM_Instructors,James Chapman,james chapman datacamp,Phrase
SEM_Instructors,James Chapman,+james +chapman +datacamp,Broad
SEM_Instructors,Nick Carchedi,nick carchedi course,Exact
SEM_Instructors,Nick Carchedi,nick carchedi course,Phrase
SEM_Instructors,Nick Carchedi,+nick +carchedi +course,Broad
SEM_Instructors,Nick Carchedi,nick carchedi courses,Exact
SEM_Instructors,Nick Carchedi,nick carchedi courses,Phrase
SEM_Instructors,Nick Carchedi,+nick +carchedi +courses,Broad
SEM_Instructors,Nick Carchedi,nick carchedi learn,Exact
SEM_Instructors,Nick Carchedi,nick carchedi learn,Phrase
SEM_Instructors,Nick Carchedi,+nick +carchedi +learn,Broad
SEM_Instructors,Nick Carchedi,nick carchedi data science,Exact
SEM_Instructors,Nick Carchedi,nick carchedi data science,Phrase
SEM_Instructors,Nick Carchedi,+nick +carchedi +data science,Broad
SEM_Instructors,Nick Carchedi,nick carchedi data camp,Exact
SEM_Instructors,Nick Carchedi,nick carchedi data camp,Phrase
SEM_Instructors,Nick Carchedi,+nick +carchedi +data camp,Broad
SEM_Instructors,Nick Carchedi,nick carchedi datacamp,Exact
SEM_Instructors,Nick Carchedi,nick carchedi datacamp,Phrase
SEM_Instructors,Nick Carchedi,+nick +carchedi +datacamp,Broad
SEM_Instructors,Lore Dirick,lore dirick course,Exact
SEM_Instructors,Lore Dirick,lore dirick course,Phrase
SEM_Instructors,Lore Dirick,+lore +dirick +course,Broad
SEM_Instructors,Lore Dirick,lore dirick courses,Exact
SEM_Instructors,Lore Dirick,lore dirick courses,Phrase
SEM_Instructors,Lore Dirick,+lore +dirick +courses,Broad
SEM_Instructors,Lore Dirick,lore dirick learn,Exact
SEM_Instructors,Lore Dirick,lore dirick learn,Phrase
SEM_Instructors,Lore Dirick,+lore +dirick +learn,Broad
SEM_Instructors,Lore Dirick,lore dirick data science,Exact
SEM_Instructors,Lore Dirick,lore dirick data science,Phrase
SEM_Instructors,Lore Dirick,+lore +dirick +data science,Broad
SEM_Instructors,Lore Dirick,lore dirick data camp,Exact
SEM_Instructors,Lore Dirick,lore dirick data camp,Phrase
SEM_Instructors,Lore Dirick,+lore +dirick +data camp,Broad
SEM_Instructors,Lore Dirick,lore dirick datacamp,Exact
SEM_Instructors,Lore Dirick,lore dirick datacamp,Phrase
SEM_Instructors,Lore Dirick,+lore +dirick +datacamp,Broad
SEM_Instructors,Jess Ahmet,jess ahmet course,Exact
SEM_Instructors,Jess Ahmet,jess ahmet course,Phrase
SEM_Instructors,Jess Ahmet,+jess +ahmet +course,Broad
SEM_Instructors,Jess Ahmet,jess ahmet courses,Exact
SEM_Instructors,Jess Ahmet,jess ahmet courses,Phrase
SEM_Instructors,Jess Ahmet,+jess +ahmet +courses,Broad
SEM_Instructors,Jess Ahmet,jess ahmet learn,Exact
SEM_Instructors,Jess Ahmet,jess ahmet learn,Phrase
SEM_Instructors,Jess Ahmet,+jess +ahmet +learn,Broad
SEM_Instructors,Jess Ahmet,jess ahmet data science,Exact
SEM_Instructors,Jess Ahmet,jess ahmet data science,Phrase
SEM_Instructors,Jess Ahmet,+jess +ahmet +data science,Broad
SEM_Instructors,Jess Ahmet,jess ahmet data camp,Exact
SEM_Instructors,Jess Ahmet,jess ahmet data camp,Phrase
SEM_Instructors,Jess Ahmet,+jess +ahmet +data camp,Broad
SEM_Instructors,Jess Ahmet,jess ahmet datacamp,Exact
SEM_Instructors,Jess Ahmet,jess ahmet datacamp,Phrase
SEM_Instructors,Jess Ahmet,+jess +ahmet +datacamp,Broad
SEM_Instructors,Kevin Feasel,kevin feasel course,Exact
SEM_Instructors,Kevin Feasel,kevin feasel course,Phrase
SEM_Instructors,Kevin Feasel,+kevin +feasel +course,Broad
SEM_Instructors,Kevin Feasel,kevin feasel courses,Exact
SEM_Instructors,Kevin Feasel,kevin feasel courses,Phrase
SEM_Instructors,Kevin Feasel,+kevin +feasel +courses,Broad
SEM_Instructors,Kevin Feasel,kevin feasel learn,Exact
SEM_Instructors,Kevin Feasel,kevin feasel learn,Phrase
SEM_Instructors,Kevin Feasel,+kevin +feasel +learn,Broad
SEM_Instructors,Kevin Feasel,kevin feasel data science,Exact
SEM_Instructors,Kevin Feasel,kevin feasel data science,Phrase
SEM_Instructors,Kevin Feasel,+kevin +feasel +data science,Broad
SEM_Instructors,Kevin Feasel,kevin feasel data camp,Exact
SEM_Instructors,Kevin Feasel,kevin feasel data camp,Phrase
SEM_Instructors,Kevin Feasel,+kevin +feasel +data camp,Broad
SEM_Instructors,Kevin Feasel,kevin feasel datacamp,Exact
SEM_Instructors,Kevin Feasel,kevin feasel datacamp,Phrase
SEM_Instructors,Kevin Feasel,+kevin +feasel +datacamp,Broad
SEM_Instructors,Dr. Chester Ismay,dr. chester ismay course,Exact
SEM_Instructors,Dr. Chester Ismay,dr. chester ismay course,Phrase
SEM_Instructors,Dr. Chester Ismay,+dr. +chester +ismay +course,Broad
SEM_Instructors,Dr. Chester Ismay,dr. chester ismay courses,Exact
SEM_Instructors,Dr. Chester Ismay,dr. chester ismay courses,Phrase
SEM_Instructors,Dr. Chester Ismay,+dr. +chester +ismay +courses,Broad
SEM_Instructors,Dr. Chester Ismay,dr. chester ismay learn,Exact
SEM_Instructors,Dr. Chester Ismay,dr. chester ismay learn,Phrase
SEM_Instructors,Dr. Chester Ismay,+dr. +chester +ismay +learn,Broad
SEM_Instructors,Dr. Chester Ismay,dr. chester ismay data science,Exact
SEM_Instructors,Dr. Chester Ismay,dr. chester ismay data science,Phrase
SEM_Instructors,Dr. Chester Ismay,+dr. +chester +ismay +data science,Broad
SEM_Instructors,Dr. Chester Ismay,dr. chester ismay data camp,Exact
SEM_Instructors,Dr. Chester Ismay,dr. chester ismay data camp,Phrase
SEM_Instructors,Dr. Chester Ismay,+dr. +chester +ismay +data camp,Broad
SEM_Instructors,Dr. Chester Ismay,dr. chester ismay datacamp,Exact
SEM_Instructors,Dr. Chester Ismay,dr. chester ismay datacamp,Phrase
SEM_Instructors,Dr. Chester Ismay,+dr. +chester +ismay +datacamp,Broad
SEM_Instructors,Christina Maimone,christina maimone course,Exact
SEM_Instructors,Christina Maimone,christina maimone course,Phrase
SEM_Instructors,Christina Maimone,+christina +maimone +course,Broad
SEM_Instructors,Christina Maimone,christina maimone courses,Exact
SEM_Instructors,Christina Maimone,christina maimone courses,Phrase
SEM_Instructors,Christina Maimone,+christina +maimone +courses,Broad
SEM_Instructors,Christina Maimone,christina maimone learn,Exact
SEM_Instructors,Christina Maimone,christina maimone learn,Phrase
SEM_Instructors,Christina Maimone,+christina +maimone +learn,Broad
SEM_Instructors,Christina Maimone,christina maimone data science,Exact
SEM_Instructors,Christina Maimone,christina maimone data science,Phrase
SEM_Instructors,Christina Maimone,+christina +maimone +data science,Broad
SEM_Instructors,Christina Maimone,christina maimone data camp,Exact
SEM_Instructors,Christina Maimone,christina maimone data camp,Phrase
SEM_Instructors,Christina Maimone,+christina +maimone +data camp,Broad
SEM_Instructors,Christina Maimone,christina maimone datacamp,Exact
SEM_Instructors,Christina Maimone,christina maimone datacamp,Phrase
SEM_Instructors,Christina Maimone,+christina +maimone +datacamp,Broad
SEM_Instructors,Michel Semaan,michel semaan course,Exact
SEM_Instructors,Michel Semaan,michel semaan course,Phrase
SEM_Instructors,Michel Semaan,+michel +semaan +course,Broad
SEM_Instructors,Michel Semaan,michel semaan courses,Exact
SEM_Instructors,Michel Semaan,michel semaan courses,Phrase
SEM_Instructors,Michel Semaan,+michel +semaan +courses,Broad
SEM_Instructors,Michel Semaan,michel semaan learn,Exact
SEM_Instructors,Michel Semaan,michel semaan learn,Phrase
SEM_Instructors,Michel Semaan,+michel +semaan +learn,Broad
SEM_Instructors,Michel Semaan,michel semaan data science,Exact
SEM_Instructors,Michel Semaan,michel semaan data science,Phrase
SEM_Instructors,Michel Semaan,+michel +semaan +data science,Broad
SEM_Instructors,Michel Semaan,michel semaan data camp,Exact
SEM_Instructors,Michel Semaan,michel semaan data camp,Phrase
SEM_Instructors,Michel Semaan,+michel +semaan +data camp,Broad
SEM_Instructors,Michel Semaan,michel semaan datacamp,Exact
SEM_Instructors,Michel Semaan,michel semaan datacamp,Phrase
SEM_Instructors,Michel Semaan,+michel +semaan +datacamp,Broad
SEM_Instructors,Allen Downey,allen downey course,Exact
SEM_Instructors,Allen Downey,allen downey course,Phrase
SEM_Instructors,Allen Downey,+allen +downey +course,Broad
SEM_Instructors,Allen Downey,allen downey courses,Exact
SEM_Instructors,Allen Downey,allen downey courses,Phrase
SEM_Instructors,Allen Downey,+allen +downey +courses,Broad
SEM_Instructors,Allen Downey,allen downey learn,Exact
SEM_Instructors,Allen Downey,allen downey learn,Phrase
SEM_Instructors,Allen Downey,+allen +downey +learn,Broad
SEM_Instructors,Allen Downey,allen downey data science,Exact
SEM_Instructors,Allen Downey,allen downey data science,Phrase
SEM_Instructors,Allen Downey,+allen +downey +data science,Broad
SEM_Instructors,Allen Downey,allen downey data camp,Exact
SEM_Instructors,Allen Downey,allen downey data camp,Phrase
SEM_Instructors,Allen Downey,+allen +downey +data camp,Broad
SEM_Instructors,Allen Downey,allen downey datacamp,Exact
SEM_Instructors,Allen Downey,allen downey datacamp,Phrase
SEM_Instructors,Allen Downey,+allen +downey +datacamp,Broad
SEM_Instructors,Adel Nehme,adel nehme course,Exact
SEM_Instructors,Adel Nehme,adel nehme course,Phrase
SEM_Instructors,Adel Nehme,+adel +nehme +course,Broad
SEM_Instructors,Adel Nehme,adel nehme courses,Exact
SEM_Instructors,Adel Nehme,adel nehme courses,Phrase
SEM_Instructors,Adel Nehme,+adel +nehme +courses,Broad
SEM_Instructors,Adel Nehme,adel nehme learn,Exact
SEM_Instructors,Adel Nehme,adel nehme learn,Phrase
SEM_Instructors,Adel Nehme,+adel +nehme +learn,Broad
SEM_Instructors,Adel Nehme,adel nehme data science,Exact
SEM_Instructors,Adel Nehme,adel nehme data science,Phrase
SEM_Instructors,Adel Nehme,+adel +nehme +data science,Broad
SEM_Instructors,Adel Nehme,adel nehme data camp,Exact
SEM_Instructors,Adel Nehme,adel nehme data camp,Phrase
SEM_Instructors,Adel Nehme,+adel +nehme +data camp,Broad
SEM_Instructors,Adel Nehme,adel nehme datacamp,Exact
SEM_Instructors,Adel Nehme,adel nehme datacamp,Phrase
SEM_Instructors,Adel Nehme,+adel +nehme +datacamp,Broad
SEM_Instructors,Timo Grossenbacher,timo grossenbacher course,Exact
SEM_Instructors,Timo Grossenbacher,timo grossenbacher course,Phrase
SEM_Instructors,Timo Grossenbacher,+timo +grossenbacher +course,Broad
SEM_Instructors,Timo Grossenbacher,timo grossenbacher courses,Exact
SEM_Instructors,Timo Grossenbacher,timo grossenbacher courses,Phrase
SEM_Instructors,Timo Grossenbacher,+timo +grossenbacher +courses,Broad
SEM_Instructors,Timo Grossenbacher,timo grossenbacher learn,Exact
SEM_Instructors,Timo Grossenbacher,timo grossenbacher learn,Phrase
SEM_Instructors,Timo Grossenbacher,+timo +grossenbacher +learn,Broad
SEM_Instructors,Timo Grossenbacher,timo grossenbacher data science,Exact
SEM_Instructors,Timo Grossenbacher,timo grossenbacher data science,Phrase
SEM_Instructors,Timo Grossenbacher,+timo +grossenbacher +data science,Broad
SEM_Instructors,Timo Grossenbacher,timo grossenbacher data camp,Exact
SEM_Instructors,Timo Grossenbacher,timo grossenbacher data camp,Phrase
SEM_Instructors,Timo Grossenbacher,+timo +grossenbacher +data camp,Broad
SEM_Instructors,Timo Grossenbacher,timo grossenbacher datacamp,Exact
SEM_Instructors,Timo Grossenbacher,timo grossenbacher datacamp,Phrase
SEM_Instructors,Timo Grossenbacher,+timo +grossenbacher +datacamp,Broad
SEM_Instructors,Alex Scriven,alex scriven course,Exact
SEM_Instructors,Alex Scriven,alex scriven course,Phrase
SEM_Instructors,Alex Scriven,+alex +scriven +course,Broad
SEM_Instructors,Alex Scriven,alex scriven courses,Exact
SEM_Instructors,Alex Scriven,alex scriven courses,Phrase
SEM_Instructors,Alex Scriven,+alex +scriven +courses,Broad
SEM_Instructors,Alex Scriven,alex scriven learn,Exact
SEM_Instructors,Alex Scriven,alex scriven learn,Phrase
SEM_Instructors,Alex Scriven,+alex +scriven +learn,Broad
SEM_Instructors,Alex Scriven,alex scriven data science,Exact
SEM_Instructors,Alex Scriven,alex scriven data science,Phrase
SEM_Instructors,Alex Scriven,+alex +scriven +data science,Broad
SEM_Instructors,Alex Scriven,alex scriven data camp,Exact
SEM_Instructors,Alex Scriven,alex scriven data camp,Phrase
SEM_Instructors,Alex Scriven,+alex +scriven +data camp,Broad
SEM_Instructors,Alex Scriven,alex scriven datacamp,Exact
SEM_Instructors,Alex Scriven,alex scriven datacamp,Phrase
SEM_Instructors,Alex Scriven,+alex +scriven +datacamp,Broad
SEM_Instructors,Logan Thomas,logan thomas course,Exact
SEM_Instructors,Logan Thomas,logan thomas course,Phrase
SEM_Instructors,Logan Thomas,+logan +thomas +course,Broad
SEM_Instructors,Logan Thomas,logan thomas courses,Exact
SEM_Instructors,Logan Thomas,logan thomas courses,Phrase
SEM_Instructors,Logan Thomas,+logan +thomas +courses,Broad
SEM_Instructors,Logan Thomas,logan thomas learn,Exact
SEM_Instructors,Logan Thomas,logan thomas learn,Phrase
SEM_Instructors,Logan Thomas,+logan +thomas +learn,Broad
SEM_Instructors,Logan Thomas,logan thomas data science,Exact
SEM_Instructors,Logan Thomas,logan thomas data science,Phrase
SEM_Instructors,Logan Thomas,+logan +thomas +data science,Broad
SEM_Instructors,Logan Thomas,logan thomas data camp,Exact
SEM_Instructors,Logan Thomas,logan thomas data camp,Phrase
SEM_Instructors,Logan Thomas,+logan +thomas +data camp,Broad
SEM_Instructors,Logan Thomas,logan thomas datacamp,Exact
SEM_Instructors,Logan Thomas,logan thomas datacamp,Phrase
SEM_Instructors,Logan Thomas,+logan +thomas +datacamp,Broad
SEM_Instructors,Fernando Gonzalez Prada,fernando gonzalez prada course,Exact
SEM_Instructors,Fernando Gonzalez Prada,fernando gonzalez prada course,Phrase
SEM_Instructors,Fernando Gonzalez Prada,+fernando +gonzalez +prada +course,Broad
SEM_Instructors,Fernando Gonzalez Prada,fernando gonzalez prada courses,Exact
SEM_Instructors,Fernando Gonzalez Prada,fernando gonzalez prada courses,Phrase
SEM_Instructors,Fernando Gonzalez Prada,+fernando +gonzalez +prada +courses,Broad
SEM_Instructors,Fernando Gonzalez Prada,fernando gonzalez prada learn,Exact
SEM_Instructors,Fernando Gonzalez Prada,fernando gonzalez prada learn,Phrase
SEM_Instructors,Fernando Gonzalez Prada,+fernando +gonzalez +prada +learn,Broad
SEM_Instructors,Fernando Gonzalez Prada,fernando gonzalez prada data science,Exact
SEM_Instructors,Fernando Gonzalez Prada,fernando gonzalez prada data science,Phrase
SEM_Instructors,Fernando Gonzalez Prada,+fernando +gonzalez +prada +data science,Broad
SEM_Instructors,Fernando Gonzalez Prada,fernando gonzalez prada data camp,Exact
SEM_Instructors,Fernando Gonzalez Prada,fernando gonzalez prada data camp,Phrase
SEM_Instructors,Fernando Gonzalez Prada,+fernando +gonzalez +prada +data camp,Broad
SEM_Instructors,Fernando Gonzalez Prada,fernando gonzalez prada datacamp,Exact
SEM_Instructors,Fernando Gonzalez Prada,fernando gonzalez prada datacamp,Phrase
SEM_Instructors,Fernando Gonzalez Prada,+fernando +gonzalez +prada +datacamp,Broad
SEM_Instructors,Andrew Bray,andrew bray course,Exact
SEM_Instructors,Andrew Bray,andrew bray course,Phrase
SEM_Instructors,Andrew Bray,+andrew +bray +course,Broad
SEM_Instructors,Andrew Bray,andrew bray courses,Exact
SEM_Instructors,Andrew Bray,andrew bray courses,Phrase
SEM_Instructors,Andrew Bray,+andrew +bray +courses,Broad
SEM_Instructors,Andrew Bray,andrew bray learn,Exact
SEM_Instructors,Andrew Bray,andrew bray learn,Phrase
SEM_Instructors,Andrew Bray,+andrew +bray +learn,Broad
SEM_Instructors,Andrew Bray,andrew bray data science,Exact
SEM_Instructors,Andrew Bray,andrew bray data science,Phrase
SEM_Instructors,Andrew Bray,+andrew +bray +data science,Broad
SEM_Instructors,Andrew Bray,andrew bray data camp,Exact
SEM_Instructors,Andrew Bray,andrew bray data camp,Phrase
SEM_Instructors,Andrew Bray,+andrew +bray +data camp,Broad
SEM_Instructors,Andrew Bray,andrew bray datacamp,Exact
SEM_Instructors,Andrew Bray,andrew bray datacamp,Phrase
SEM_Instructors,Andrew Bray,+andrew +bray +datacamp,Broad
SEM_Instructors,Alex Yarosh,alex yarosh course,Exact
SEM_Instructors,Alex Yarosh,alex yarosh course,Phrase
SEM_Instructors,Alex Yarosh,+alex +yarosh +course,Broad
SEM_Instructors,Alex Yarosh,alex yarosh courses,Exact
SEM_Instructors,Alex Yarosh,alex yarosh courses,Phrase
SEM_Instructors,Alex Yarosh,+alex +yarosh +courses,Broad
SEM_Instructors,Alex Yarosh,alex yarosh learn,Exact
SEM_Instructors,Alex Yarosh,alex yarosh learn,Phrase
SEM_Instructors,Alex Yarosh,+alex +yarosh +learn,Broad
SEM_Instructors,Alex Yarosh,alex yarosh data science,Exact
SEM_Instructors,Alex Yarosh,alex yarosh data science,Phrase
SEM_Instructors,Alex Yarosh,+alex +yarosh +data science,Broad
SEM_Instructors,Alex Yarosh,alex yarosh data camp,Exact
SEM_Instructors,Alex Yarosh,alex yarosh data camp,Phrase
SEM_Instructors,Alex Yarosh,+alex +yarosh +data camp,Broad
SEM_Instructors,Alex Yarosh,alex yarosh datacamp,Exact
SEM_Instructors,Alex Yarosh,alex yarosh datacamp,Phrase
SEM_Instructors,Alex Yarosh,+alex +yarosh +datacamp,Broad
SEM_Instructors,Khaled Choucri,khaled choucri course,Exact
SEM_Instructors,Khaled Choucri,khaled choucri course,Phrase
SEM_Instructors,Khaled Choucri,+khaled +choucri +course,Broad
SEM_Instructors,Khaled Choucri,khaled choucri courses,Exact
SEM_Instructors,Khaled Choucri,khaled choucri courses,Phrase
SEM_Instructors,Khaled Choucri,+khaled +choucri +courses,Broad
SEM_Instructors,Khaled Choucri,khaled choucri learn,Exact
SEM_Instructors,Khaled Choucri,khaled choucri learn,Phrase
SEM_Instructors,Khaled Choucri,+khaled +choucri +learn,Broad
SEM_Instructors,Khaled Choucri,khaled choucri data science,Exact
SEM_Instructors,Khaled Choucri,khaled choucri data science,Phrase
SEM_Instructors,Khaled Choucri,+khaled +choucri +data science,Broad
SEM_Instructors,Khaled Choucri,khaled choucri data camp,Exact
